,ingredients,id
1939,"Active: Hyaluronic Acid, Pentavitin, Witch Hazel, Silk Proteins, Elderberry, Sodium PCA, Amino Acids, Vitamin B5 And Glycerin. Inactive: Water/Aqua/Eau, Glycerin, Hamamelis Virginiana (Witch Hazel) Water, Sodium Hyaluronate, Pyrus Malus (Apple) Fruit Extract, Aloe Barbadensis Leaf Juice, Sambucus Nigra Fruit Extract, Saccharide Isomerate, Sodium PCA, Wheat Amino Acids, Panthenol, Citric Acid, Disodium Edta, Hydroxyproline, Sodium Citrate, Sodium Hydroxide, Biosaccharide Gum-4, Sr-Spider Polypeptide-1, Benzoic Acid, 1,2-Hexanediol, Caprylyl Glycol, Potassium Sorbate, Sodium Benzoate, Phenoxyethanol.",id1939
1940,"Active:Octinoxate 4.50%, Zinc Oxide 9.50%. Inactive:Water/Aqua, Caprylic/Capric Triglyceride, Dimethicone, Dimethyl Isosorbide, Methyl Gluceth-20, Glyceryl Stearate, PEG-100 Stearate, Stearic Acid, Cetearyl Alcohol, Hydrolyzed Pearl, Juglans Regia (Walnut) Seed Extract, Sodium Hyaluronate Crosspolymer, Silanetriol, Lavandula Spica (Lavender) Flower Oil, Lavandula Hybrida Oil, Eucalyptus Globulus Leaf Oil, Lavandula Angustifolia (Lavender) Flower/Leaf/Stem Extract, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolmer, Polyhydroxystearic Acid, Squalane, Triethoxycaprylylsilane, Polysorbate 60, Cetyl Alcohol, Silica Dimethyl Silylate, Magnesium Aluminum Silicate, Pentylene Glycol, Ethylhexylglycerin, Disodium EDTA, Silica, Phenoxyethanol, Tin Oxide, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891).",id1940
1941,"Water (Aqua), Butylene Glycol, Cetyl Ethylhexanoate, Diglycerin, Butyrospermum Parkii (Shea Butter), Persea Gratissima (Avocado) Oil, Isononyl Isononanoate, Oleyl Alcohol, Glycerin, Stearic Acid, Glyceryl Stearate, PEG-100 Stearate, Trifolium Pratense (Clover) Flower Extract, Cetyl Phosphate, Urea, Yeast Amino Acids, Trehalose, Inositol, Taurine, Betaine, Glycine Soja (soybean) Sterois, Larrea Divaricata Extract, Dioscorea Villosa (Wild Yam) Root Extract, Glycine Soja (Soybean) Protein, Avena Sativa (Oat) Kernel Extract, Lecithin, Menhaden Oil (brevoortia), Retinol, Caprylic/capric Triglyceride, Serenoa Serrulata Fruit Extract, Borago Officinalis Seed Oil, Oenothera Biennis (Evening Primrose) Oil, Sodium Ascorbyl Phosphate, Tocopheryl Acetate, Sodium PCA, Panthenol, Tocopherol, Ascorbyl Palmitate, Carbomer, Aminomethyl Propanol, Disodium EDTA, Phenoxyethanol, Methylparaben, Propylparaben, Limonene, Linalool, Citrus Aurantium Dulcis (Orange) Peel Oil, Citrus Tangerina (Tangerine) Peel Oil, Prunus Amygdalus Amara (Bitter Almond) Kernel Oil, Barosma Betulina Leaf Oil, Glycine Soja (Soybean) Oil.",id1941
1942,"Water/Aqua/Eau, Cocamidopropyl Betaine, Cetyl Alcohol, Methylperfluorobutyl Ether, Methyl Perfluoroisobutyl Ether, Caprylic/Capric Triglyceride, Glycerin, Glyceryl Stearate, Peg-100 Stearate, Propanediol, Sodium Chloride, Sodium Polyacrylate, Ceramide Np, Gossypium Herbaceum (Cotton) Seed Extract, Althaea Officinalis Root Extract, Sodium Hyaluronate, Potassium Cocoyl Glycinate, Xanthan Gum, Perfluorohexane, Potassium Cocoate, Cocamidopropyl Dimethylamine, Sodium Glycolate, Perfluoroperhydrophenanthrene, Perfluorodecalin, Sodium Hydroxide, Perfluorodimethylcyclohexane, Mica, Propylene Glycol, Saccharide Isomerate, Butylene Glycol, Citric Acid, Sodium Citrate, Potassium Sorbate, Sodium Benzoate, Ethylhexylglycerin, Phenoxyethanol.",id1942
1943,"Dionized Water, Potassium Iodide, DMSO, Xanthan Gum, Licorice Extract, Potassium Sorbate.",id1943
1944,"Hamamelis Virginia (Witch Hazel) Water, Alcohol Denat., Aqua (Water/Eau), Glycerin, Propanediol, Lactic Acid (L)*, Niacinamide, Palmaria Palmata Extract (Whitonyl), Mannitol, Sodium Gluconate, Citric Acid , Sodium Citrate, Waltheria Indica Leaf Extract (Dermawhite), Dextrin, Ferulic Acid, Salicylic Acid, Ascorbic Acid, Nonapeptide-1, Carnitine (L)*, Camellia Sinensis (Green Tea) Extract, Bellis Pinennis (Daisy) Flower Extract, Morus Nigra Fruit Extract, Rumex Occidentalis Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Citrus Grandis (Grapefruit) Peel Oil, Lavendula Hybrida Oil, Tocopherol, Xanthan Gum, Bisabolol (L)*, Gluconolactone, Epigallocatechin Gallate (EGCG), Dextran, Butylene Glycol, Ethylhexylglycerin, Phenoxyethanol.",id1944
1945,"Water/Eau (Aqua), Propanediol, Butylene Glycol, Pentylene Glycol, PPG-26-Buteth-26, PEG-40 Hydrogenated Castor Oil, Butyl Methoxydibenzoylmethane, Ethylhexyl Methoxycinnamate, Sodium Citrate, Ethylhexyl Salicylate, Glycerin, Aloe Barbadensis Leaf Juice Powder, Cetrimonium Bromide, Fragrance (Parfum), Disodium EDTA, Panax Ginseng Root Extract, Blue 1 (Cl 42090).",id1945
1946,"Active: 20% Vitamin C And Citrus Essential Oils Inactive: Cyclopentasiloxane, Ascorbic Acid, Polysilicone-11, Ethylhexyl Hydroxystearate, Citrus Aurantium Dulcis (Orange) Oil",id1946
1947,"Aloe Barbadensis Leaf Extract, Vitis Vinifera (Grape) Fruit Extract, Caprylic/Capric Triglyceride, Cyclomethicone, Water, Olea Europaea (Olive) Oil, Glycerin, Cetyl Alcohol, Stearic Acid, Dimethicone, Cetearyl Alcohol, Pentylene Glycol, Ethoxydiglycol, Ceteareth 20, Hyaluronic Acid, Hydrolyzed Wheat Protein, Hydrolyzed Soy Protein, Tripeptide-10 Citrulline, Tripeptide-1, Glycosaminoglycans, Soluble Marine Collagen, Soluble Marine Elastin, Pseudoalteromonas Ferment Extract, Camellia Sinensis (Green Tea) Leaf Extract, Coffee Arabica (Coffee) Extract, Vitis Vinifera (Grape) Seed Extract Powder, Concentrated Fruit Extracts/ Powders Of: Wild Blueberries, Grapes, Grape Seeds, Raspberries, Raspberry Seeds, Cranberries, Prunes, Cherries, Strawberries, Wild Bilberries, Resveratrol, Quercetin (Vitaberry Plus Fruit Blend), Simmondsia Chinensis (Jojoba) Seed Oil, Retinyl Palmitate, Tocopheryl Acetate, Ascorbic Acid, Lecithin, Sodium Hyaluronate, Sodium Pca, Allantoin, Squalane, Hydroxyethyl Acrylate, Sodium Acryloyldimethyl Taurate Copolymer, Polysorbate 60, Butylene Glycol, Xanthan Gum, Trehalose, Polyquaternium-51, Carbomer, Urea, Tetrasodium Edta, Phenoxyethanol, Caprylyl Glycol, Sorbic Acid, Triethanolamine, Fragrance.",id1947
1948,"Water/Eau (Aqua), Caprylic/Capric Triglyceride, Dimethicone, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Polydecene, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Hydrogenated Microcrystalline Wax, Pentylene Glycol, Cyclopentasiloxane, Cetyl Alcohol, Glyceryl Stearate, PEG-75 Stearate, Sodium Ascorbyl Phosphate, Fragrance (Parfum), Mica, Ceteth-20, Cyclohexasiloxane, Ethylhexylglycerin, Glyceryl Polymethacrylate, Tocopheryl Acetate, Dimethicone Crosspolymer, Steareth-20, Silica, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Triethanolamine, Disodium EDTA, PEG-8, Propylene Glycol, Polysorbate 60, Sorbitan Isostearate, Sodium Lactate, Limonene, Palmitoyl Oligopeptide.",id1948
1949,"Water\Aqua\Eau, Bifida Ferment Lysate, Caprylic/Capric Triglyceride, Dimethicone, Nylon-12, Cetyl Ricinoleate, Propanediol, Bis-Peg-18 Methyl Ether Dimethyl Silane, Glycerin, Trehalose, Algae Extract, Morus Bombycis (Mulberry) Root Extract, Scutellaria Baicalensis Root Extract, Lactobacillus Ferment, Triticum Vulgare (Wheat) Germ Extract, Betula Alba (Birch) Extract, Hydrolyzed Algin, Poria Cocos Sclerotium Extract, Glycine Soja (Soybean) Seed Extract, Sucrose, Yeast Extract\Faex\Extrait De Levure, Hydrogenated Lecithin, Hordeum Vulgare (Barley) Extract\Extrait D'Orge, Cholesterol, Anthemis Nobilis (Chamomile), Tocopheryl Acetate, Sodium Rna, Tromethamine, Caffeine, Caprylyl Glycol, Oleth-10, Phytosphingosine, Squalane, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Potassium Sulfate, Biosaccharide Gum - 1, Lecithin, Sodium Hyaluronate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Sodium Acrylates/Acrylonitrogens Copolymer, Hexylene Glycol, Sodium Metabisulfite, Aminopropyl Ascorbyl Phosphate, Tripeptide-32, Butylene Glycol, Sodium Sulfite, Disodium Edta, Bht, Phenoxyethanol, Mica, Titanium Dioxide (Ci 77891), Iron Oxides (Ci 77491, Ci 77492, Ci 77499) <ILN40587>.
Please Be Aware That Ingredient Lists May Change Or Vary From Time To Time. Please Refer To The Ingredient List On The Product Package You Receive For The Most Up-to-date List Of Ingredients.",id1949
1950,"Linum Usitattissimum (Linseed) Seed Oil, Eucalyptus Globulus Leaf Oil, Citrus Medica Limonum (Lemon) Oil, Phenoxyethanol, Tocopherol.",id1950
1951,"Aqua/Water/Eau, Acetyl Glucosamine, Butylene Glycol, Alcohol Denat., Polysorbate 80, Dimethicone PEG-7 Phosphate, Acetyl Hydroxyproline, Tetrahexyldecyl Ascorbate, Hydrolyzed Collagen, Salvia Sclarea (Clary) Oil, Gardenia Jasminoides Meristem Cell Culture, Lavandula Angustifolia (Lavender) Oil, Glycerin, Propylene Glycol, Hydroxyethylcellulose, Citric Acid, Sodium Hydroxide, Polysorbate 20, Sodium Bisulfite, Xanthan Gum, Caprylyl Glycol, Chlorphenesin, Phenoxyethanol, Linalool.",id1951
1952,"Sodium Hyaluronate, Methyl Gluceth-20, Aqua (Water/Eau) (and) Plankton Extract, Glycerin (and) Iris Pallida Leaf Cell Extract, Lavendula Angustifolia (Lavender) Oil, Citrus Aurantium Dulcis (Orange) Oil, Polysorbate 80, Phenoxyethanol (and) Ethylhexylglycerin.",id1952
1953,"Water/Aqua/Eau, Butylene Glycol, Carbomer, Curcuma Longa (Turmeric) Root Extract, Selaginella Lepidophylla Extract, Zingiber Officinale (Ginger) Root Extract, Ascorbyl Glucoside, Beta Vulgaris (Beet) Root Extract (Extrait De Racine De Betterave), Glycyrrhiza Glabra (Licorice) Root Extract, Chrysanthemum Parthenium (Feverfew) Extract, Camellia Sinensis Leaf Extract, Alteromonas Ferment Filtrate, Glycerin, Hydrolyzed Corn Starch, Allantoin, Sodium PCA, Zingiber Officinale (Ginger) Root Oil, Thymus Vulgaris (Thyme) Flower/Leaf Oil, Myrtus Communis Oil, Eugenia Caryophyllus (Clove) Bud Oil, Eucalyptus Globulus Leaf Oil, Elettaria Cardamomum Seed Oil, Eugenia Caryophyllus (Clove) Leaf Oil, Citrus Limon (Lemon) Peel Oil, Citrus Aurantifolia (Lime) Oil, Biosaccharide Gum-1, Lactic Aciddedbqxrueqcqxqyxzdyryc, P-Anisic Acid, Phenoxyethanol, Disodium EDTA, Lactobacillus Ferment, Sorbitan Oleate Decylglucoside Crosspolymer, Citric Acid, Sodium Hydroxide, Potassium Hydroxide, Terpineol Acetate, Linalyl Acetate, Geranyl Acetate, CI 75120 (Annatto).",id1953
1954,"Aqua/Water/Eau, Glycerin, Ceratonia Siliqua Gum, Carrageenan, Phenoxyethanol, Panthenol, Lactobacillus/Scutellaria Baicalensis Root/Camellia Sinensis Leaf/Artemisia Princeps Leaf/Houttuynia Cordata Leaf/Citrus Junos (Yuzu) Fruit Extract Ferment Filtrate, PEG-60 Hydrogenated Castor Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Maris Aqua (Sea Water), Ethylhexylglycerin, Sodium Hyaluronate, Caprylyl Glycol, 1,2-Hexanediol, Plankton Extract, Disodium EDTA, Chlorella Vulgaris Extract, Potassium Hydroxide, Ricinus Communis (Castor) Seed Oil, Butylene Glycol, Padina Pavonica Thallus Extract.",id1954
1955,"Active: Zinc Oxide 13.5%. Inactive: Squalane, Jojoba Esters, Euphorbia Cerifera (Candelilla) Wax, Nylon-12, C12-15 Alkyl Benzoate, Butyloctyl Salicylate, Glyceryl Dibehenate, Polymethylsilsesquiox-ane, Hydrogenated Coco-Glycerides, Poly C10-30 Alkyl Acrylate, Dimethiconol/Propylsilsesquioxane/Silicate Crosspolymer, Methylpropanediol, Tridecyl Salicylate, Tribehenin, C26-28 Alkyl Dimethicone, Synthetic Wax, Glyceryl Behenate, Triceteareth-4 Phosphate, Capryly Glycol, Physalis Angulata Extract, Caprylic/Capric Triglyceride, Bisabolol, Phenylpropanol, Dimethylmethoxy,Chromanol, Tocopheryl Acetate,Tocopherol, Dimethicone, Iron Oxides CI77492.",id1955
1956,"Aqua/Water/Eau, Glycerin, C13-15 Alkane, Propanediol, Squalane, Cetearyl Olivate, Jojoba Esters, Hydrogenated Olive Oil, Sorbitan Olivate, Lactococcus Ferment Lysate, Sclerotium Gum, Butyrospermum Parkii (Shea) Butter, Opuntia Ficus-Indica Fruit Extract, Olea Europaea (Olive) Fruit Oil, Colloidal Oatmeal, Hydroxyacetophenone, 1,2-Hexanediol, Caprylyl Glycol, Helianthus Annuus (Sunflower) Seed Extract, Olea Europaea (Olive) Oil Unsaponifiables, Saccharomyces Cerevisiae Extract, Cucumis Sativus (Cucumber) Fruit Extract, Trisodium Ethylenediamine Disuccinate, Hordeum Vulgare Extract, Agastache Mexicana Flower/Leaf/Stem Extract, Zingiber Officinale (Ginger) Root Extract, Phenoxyethanol, Lactic Acid, Maltodextrin, Sodium Benzoate, Sodium Chloride, Potassium Sorbate, Aloe Barbadensis Leaf Juice, Tocopherol, Linum Usitatissimum (Linseed) Seed Extract.",id1956
1957,"Aqua/Water/Eau, Caprylic/Capric Triglyceride, Hydrogenated Ethylhexyl Olivate, Glycerin, Butylene Glycol, Cetearyl Alcohol, Lactococcus Ferment Lysate, Sodium Potassium Aluminum Silicate, Carthamus Tinctorius (Safflower) Seed Oil, Camelina Sativa Seed Oil, Silybum Marianum Seed Oil, Curcuma Longa (Turmeric) Root Extract, Citrus Aurantium Dulcis (Orange) Peel Extract, Albizia, Julibrissin Bark Extract, Avena Sativa (Oat) Bran Extract, Camellia Sinensis Leaf Extract, Vaccinium Angustifolium (Blueberry) Fruit Extract, Cichorium Intybus (Chicory) Root Extract, Algae Extract, Bacillus Ferment, Olus Oil/Vegetable Oil/Huile Végétale, Hydrogenated Olive Oil Unsaponifiables, Acetyl Hexapeptide-8, Lactic Acid, Yogurt Powder, Hydrolyzed Rice Protein, Tocopheryl Acetate, Ascorbyl Palmitate, Darutoside, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Silica, Xanthan Gum, Inulin, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Sodium Hydroxide, Citric Acid, Sodium Chloride, Sodium Hyaluronate, Sorbic Acid, Hexylene Glycol, Caprylyl Glycol, Ethylhexylglycerin, Pentylene Glycol, ,Sodium Benzoate, Potassium Sorbate, Phenoxyethanol, Titanium Dioxide (Ci 77891).",id1957
1958,"Centella Asiatica Leaf Water, Butylene Glycol, Helianthus Annuus (sunflower) Seed Oil, Glycerin, Betaine, Panthenol, Cetearyl Alcohol, Dimethicone, Elaeis Guineensis (Palm) Kernel Oil, BeesWax, Gluconolactone, Hydroxyethyl Acrylate/SodiumAcrylolydimethyl Taurate Copolymer, Ceteraryl Olivate, Sorbitan Olivate, Caprylic/Capric Triglyceride, 1,2-Hexanediol, Betaine Salicylate, Ethylhexyglycerin, Lactic Acid, Water, Niacinamide, Xanthan Gum, Sodium Hydroxide, Ethyl Hexanediol, Melaleuca Alternifolia (Tea Tree) Leaf Oil.",id1958
1959,"Aqua (Water, Eau), Stearic Acid, Neopentyl Glycol Diethylhexanoate, C12-15 Alkyl Benzoate, Cyclopentasiloxane, Glycol Distearate, Cetearyl Alcohol, Myristyl Nicotinate, Phenoxyethanol, Cetyl Alcohol, Butylene Glycol, Butyrospermum Parkii (Shea) Butter, Polysorbate 60, Isostearyl Isostearate, Potassium Cetyl Phosphate, Cetyl Stearate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Sucrose Palmitate, Tocopherol, Pullulan, Allantoin, Panthenol, Orinthine, Propanediol, Phospholipids, Caprylic/Capric Triglyceride, Ethylhexylglycerin, Aesculus Hippocastanum (Horse Chestnut) Bark Extract, Disodium EDTA, Paeonia Albiflora Root Extract, Sodium Hydroxide, Glyceryl Linoleate, Nannochloropsis Oculata Extract, Sorbitan Laurate, Glycolipids, Sodium Hyaluronate, Commiphora Mukul Resin Extract, Hydroxyethylcellulose, Acetyl Dipeptide-1 Cetyl Ester, Potassium Sorbate, Citric Acid, Fragrance (Parfum).",id1959
1960,"Glycerin, Cocos Nucifera (Coconut) Oil, Ricinus Communis (Castor) Seed Oil, Elaeis Guineensis (Palm) Kernel Oil, Aqua (Water), Camellia Sinensis (Black Tea) Leaf Extract, Sorbitol, Sorbitan Oleate, Hamamelis Virginiana (Witch Hazel) Water, Carthamus Tinctorius (Safflower) Seed Oil, Glycine Soja, (Soybean) Protein, Myroxylon Pereirae (Balsam Peru) Oil, Fructooligosaccharides (D-beta), Melaleuca Alternifolia (Tea Tree) Leaf Oil, Glucosamine HCI (D), Pogostemon Cablin (Patchouli) Oil, Sodium Hydroxide, Alcohol",id1960
1961,"Water (Aqua), Sodium Ascorbyl Phosphate, Sodium Acrylates Copolymer, Propanediol, Glycerin, Hydrogenated Polyisobutene, Rosa Canina Fruit Oil, Hydrolyzed Opuntia Ficus-Indica Flower Extract, Citric Acid, Tocopheryl Acetate, Anogeissus Leiocarpus Bark Extract, Helianthus Annuus (Sunflower) Seed Oil, Hydrolyzed Collagen, Sodium Chondroitin Sulfate, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Phospholipids, Polyglyceryl-10 Stearate, Ethylhexylglycerin, Polysorbate 60, Sorbitan Stearate, Disodium EDTA, Tocopherol, Potassium Sorbate, Phenoxyethanol, Fragrance (Parfum), Limonene, Linalool, Citrus Nobilis (Mandarin Orange) Oil, Citrus Aurantium Dulcis (Orange) Oil, Amyl Cinnamal, Yellow 5 (CI 19140).",id1961
1962,Features 180 Stainless Steel Needles With 0.25 Millimeter Depth.,id1962
1963,"Charcoal T-Zone Purifier: Organic Phytonutrient Blend™ [Aloe Juice*, Cucumber Juice*, Willow Bark Extract*, Rosehip Seed Extract*, Grapefruit Peel Extract*, Comfrey Leaf Extract*, Lavender Flower Extract*, Horsetail Leaf Extract*, Peppermint Leaf Extract*, Calendula Officinalis Flower Extract*, Beetroot Extract* And Vegetable Glycerin*], Kaolin Clay, Cetearyl Alcohol, Corn Germ Oil*, Shea Butter*, Propanediol (from Corn), Glyceryl Stearate, Beeswax, Provitamin B5, Vegetable Glycerin, Licorice Root Extract*, Calendula Officinalis Flower Oil, Charcoal, Benzyl Alcohol, Dehydroacetic Acid, Butylene Glycol, Buchu Leaf Extract, Citric Acid, Sodium Cetearyl Sulfate, Cyclodextrin, Tea Tree Oil, Corn-Derived Methyl Glucose Sesquistearate, Salicylic Aciddedbqxrueqcqxqyxzdyryc, Pink Grapefruit Extract, Xanthan Gum, Eucalyptus Globulus Oil*, Sodium Benzoate, Potassium Sorbate, Menthol, Vitamin C Ester, Vitamin E, Soy Lecithin, Biocomplex2™ [Acai*, Lemon*, Barbados Cherry*, Indian Gooseberry*, Baobab*, Camu Camu*, Carrot*, Coconut Water*, Goji Berry*, Tapioca Starch (from Cassava Root)*, Alpha Lipoic Acid And Coenzyme Q10].
Pomelo Cheek Treatment: Organic Phytonutrient Blend™ [Aloe Juice*, Cucumber Juice*, Willow Bark Extract*, Rosehip Seed Extract*, Grapefruit Peel Extract*, Comfrey Leaf Extract*,  Lavender Flower Extract*, Horsetail Leaf Extract*, Peppermint Leaf Extract*, Calendula Officinalis Flower Extract*, Beetroot Extract* And Vegetable Glycerin*], Lychee Juice, Pomelo Extract, Cetearyl Alcohol, Shea Butter*, Glyceryl Stearate, Vegetable Glycerin*, Corn Germ Oil*, Kaolin Clay, Beeswax, Vegetable Glycerin, Tara Tree Gum, Bamboo Leaf Extract, Ginger Root Extract*, Ginkgo Biloba Leaf Extract*, Calendula Officinalis Flower Oil, Vitamin E, Benzyl Alcohol, Dehydroacetic Acid, Sodium Cetearyl Sulfate, Mango Extract, Xanthan Gum, Corn-Derived Methyl Glucose Sesquistearate, Sodium Salicylate, Lactic Acid, Vitamin C Ester, Soy Lecithin, Biocomplex2™ [Acai*, Lemon*, Barbados Cherry*, Indian Gooseberry*, Baobab*, Camu Camu*, Carrot*, Coconut Water*, Goji Berry*, Tapioca Starch (from Cassava Root)*, Alpha Lipoic Acid And Coenzyme Q10].
*Certified Organic Ingredient
**Biodynamic® Ingredients From Controlled Demeter Production",id1963
1964,"Active: Peptide4 ELEMIS™ EXCLUSIVE Night Scented Stock Oil, Perilla Seed Oil. Inactive: Aqua/Water/Eau, Glycerin, Coco-Caprylate, Cocos Nucifera (Coconut) Oil, Glyceryl Oleate Citrate, Matthiola Bicornis (Night Scented Stock) Seed Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Phenoxyethanol, Panthenol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Fragrance (Parfum), Perilla Ocymoides Seed Oil, Chondrus Crispus Powder, Tocopherol, Ethylhexylglycerin, Sodium Hydroxide, Tocopheryl Acetate, Disodium EDTA, Benzyl Benzoate, Citrus Limon (Lemon) Peel Extract, Linalool, Limonene, Hydrolyzed Yeast Protein, Hexyl Cinnamal, Sodium Benzoate, Cananga Odorata Flower Oil, Citrus Aurantium Dulcis (Orange) Peel Oil, Citrus Limon (Lemon) Peel Oil, Myristica Fragrans (Nutmeg) Kernel Oil, Eugenol, Coumarin, Citrus Aurantium Amara (Bitter Orange) Leaf/Twig Oil, Citrus Aurantium Amara (Bitter Orange) Peel Oil, Coriandrum Sativum (Coriander) Fruit Oil.",id1964
1965,"Water, Sodium Cocoamphoacetate, Propanediol, Sodium Lauroyl Sarcosinate, Citric Acid, Coco-Glucoside, Glyceryl Oleate, Sodium Citrate, Peg-90 Glyceryl Isostearate, Mannitol, Xylitol, Laureth-2, Rhamnose, Fructooligosaccharides, Tocopherol, Hydrogenated Palm Glycerides Citrate, Lecithin, Ascorbyl Palmitate.",id1965
1966,"Water/Aqua, Rosa Damascena Flower Oil (Rose Essential Oil), Althaea Officinalis (Marsh Mallow) Leaf Extract, Aloe Barbadensis Extract, Kalanchoe Daigremontiana Extract,Anthyllis Vulneraria Extract, Helianthus Annuus (Sunflower) Extract, Lilium Candidum (White Lily) Bulb Extract, Rosa Damascena (Rose) Extract, Hamamelis Virginiana (Witch Hazel) Extract, Mica, Royal Jelly, Honey/Mel (Spring Blossom Honey), Silver, Sodium Chloride.",id1966
1967,"Aqua/Water/Eau, Squalane, 3-methylglucose Disrearate, Imperata Cylindrica (red Baron Root), Glycerine, Sodium Acrylate, Sodium Acryloyl, Dimethyltaurate Copolymer, Sodium Pca, Simethicone, Serine, Aloe Barbadensis Leaf Juice, Tocopheryl Acetate (vitamin E), Ascorbylteraisopalitate (vitamin C), Pichiaaommla Extract, Retinyl Palmitate (vitamin A), Biosaccaride Gum 1, Hyaluronic Acid, Jaminum Sambac (jasmine), Rose Damascena (rose Flower), Anthemisnoblis (chamomile) Silantrol, Sorbic Acid, Citric Acid, Polysorbate 80, Carbomer, Caperlyl Clycol, Isohexadecane.",id1967
1968,"Water, Simmondsia Chinensis (Jojoba) Seed Oil, Cetyl Alcohol, Candelilla/Jojoba/Rice Bran Polyglyceryl-3 Esters, Glyceryl Stearate, Glycerin, Sodium Hyaluronate, Squalane, Glycine Soja (Soybean) Oil, Prunus Armeniaca (Apricot) Kernel Oil, Magnesium Aluminum Silicate, Cetearyl Alcohol, Sodium Stearoyl Lactylate, Xanthan Gum, Glycine Soja (Soybean) Protein, Hydrolyzed Rice Protein, Superoxide Dismutase, Chon-drus Crispus (Seaweed) Extract, Mica, Phenoxyethanol, Ethylhexylglycerin, Arnica Montana Flower Extract, Tocopherol, Glyceryl Caprylate, Cellulose Gum, Citrus Paradisi (Grapefruit) Peel Oil, Aspalathus Linearis (Red Tea) Leaf Extract.",id1968
1969,"Active: Titanium Dioxide (Sunscreen) 5.6% Inactive: Aluminum Hydroxide, Caprylhydroxamic Acid, Caprylyl Glycol, Carthamus Tinctorius (ORGANIC Safflower) Seed Oil, Citrus Aurantium Dulcis (ORGANIC Orange) Fruit Water, Cocoglycerides, Commiphora Myrrha Leaf Cell Extract, Cucumis Sativus (ORGANIC Cucumber) Fruit Extract, Dicaprylyl Carbonate, Euterpe Oleracea Pulp (ORGANIC Acai) Oil, Flavor, (ORGANIC) Glycerin, Helianthus Annuus (ORGANIC Sunflower) Seed Extract, Helianthus Annuus (ORGANIC Sunflower) Seed Oil, Hydrogen Dimethicone, Hydrolyzed Wheat Protein / PVP Crosspolymer, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Iron Oxides, Mica, Octyldodecyl Oleate, Oryza Sativa (ORGANIC Rice) Bran Oil, Plankton Extract, Propanediol, Rosa Alba Leaf Cell Extract, Rosa Centifolia Leaf Cell Extract, Rosa Damascena Leaf Extract, Rosa Gallica Leaf Extract, Rosmarinus Officinalis (ORGANIC Rosemary) Leaf Extract, Sodium Citrate, Trisodium Ethylendiamine Disuccinate, Water, Xanthan Gum Organic Ingredients Acai Berry Oil Cucumber Fruit Extract Glycerin Orange Fruit Water Rice Bran Oil Rosemary Leaf Extract Safflower Seed Oil Sunflower Seed Extract Sunflower Seed Oil",id1969
